id,nhogar,miembro,p1_1_mes,p1_1_annio,p2,cohorte,edad_retro,annio_retro,zona,p2_1,p2_1_esp,p2_2,p2_3,p2_3_esp,p3_1,p3_2,p3_3,p3_4,p3_5,p3_6,p3_7,p4_1,p4_2,p4_3,p4_4,p4_5,p4_6,p5_1,p5_2,p5_rama,p5_ocupacion,p5_6,p5_7,p5_8,p5_9,p5_10,p6_1,p6_2a_dis,p6_2a,p6_2b_dis,p6_2b,p6_2c_dis,p6_2c,p6_2d_dis,p6_2d,p6_2e_dis,p6_2e,p6_3,p7_1,p7_1a,p7_2,p7_2b,p7_3_dis,p7_3,p7_4_dis,p7_4,p7_5_dis,p7_5,p7_6_dis,p7_6,p7_7_dis,p7_7,p8_1,p9_1_dis,p9_1,p9_2_dis,p9_2,p9_3_dis,p9_3,p10_1,p10_1a,p10_9,p11_1,p11_2,p11_3,p12_1a_dis,p12_1a,p12_1b_dis,p12_1b,p12_1c_dis,p12_1c,p12_1d_dis,p12_1d,p12_1e_dis,p12_1e,p12_1f_dis,p12_1f,p12_3_dis,p12_4,p13_0,p13_1,p13_1_esp,p13_2,p13_3,p13_4,p13_5,p13_6,p13_rama,p13_ocupacion,p13_9,p14_0,p14_1,p14_1_esp,p14_2,p14_3,p14_4,p14_5,p14_6,p14_rama,p14_ocupacion,p14_9,p15_1,p15_2,p16
509,1,2,11,1952,2,1,62,2014,2,2,Capitán Sarmiento,1,1,,1,0,1,2,1,1,4,1,0,1,6,2,2,1,1,8401,10333,1,4,4,1,2,1,2,0,1,0,2,0,2,0,2,0,3,2,1968,2,2004,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,2,2,2,1,19,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,Mercedes,1923,3,1,0,1,6800,30112,2,0,2,Capitán Sarmiento,1928,3,1,0,2,0,0,0,3,1,1
509,1,2,11,1952,2,1,63,2015,2,2,Capitán Sarmiento,1,1,,1,0,1,2,1,1,4,1,0,1,6,2,2,1,1,8401,10333,1,4,4,1,2,1,2,0,1,0,2,0,2,0,2,0,3,2,1968,2,2004,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,2,2,2,1,19,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,Mercedes,1923,3,1,0,1,6800,30112,2,0,2,Capitán Sarmiento,1928,3,1,0,2,0,0,0,3,1,1
509,1,2,11,1952,2,1,64,2016,2,2,Capitán Sarmiento,1,1,,1,0,1,2,1,1,4,1,0,1,6,2,2,1,1,8401,10333,1,4,4,1,2,1,2,0,1,0,2,0,2,0,2,0,3,2,1968,2,2004,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,2,2,2,1,19,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,Mercedes,1923,3,1,0,1,6800,30112,2,0,2,Capitán Sarmiento,1928,3,1,0,2,0,0,0,3,1,1
509,1,2,11,1952,2,1,65,2017,2,2,Capitán Sarmiento,1,1,,1,0,1,2,1,1,4,1,0,1,6,2,2,1,1,8401,10333,1,4,4,1,2,1,2,0,1,0,2,0,2,0,2,0,2,2,1968,2,2004,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,2,2,2,1,19,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,Mercedes,1923,3,1,0,1,6800,30112,2,0,2,Capitán Sarmiento,1928,3,1,0,2,0,0,0,3,1,1
509,1,2,11,1952,2,1,66,2018,2,2,Capitán Sarmiento,1,1,,1,0,1,2,1,1,4,1,0,1,6,2,2,1,0,0,0,0,0,0,0,2,1,2,0,1,0,2,0,2,0,2,0,2,2,1968,2,2004,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,2,2,2,1,19,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,Mercedes,1923,3,1,0,1,6800,30112,2,0,2,Capitán Sarmiento,1928,3,1,0,2,0,0,0,3,1,1
509,1,2,11,1952,2,1,67,2019,2,2,Capitán Sarmiento,1,1,,1,0,1,2,1,1,4,1,0,1,6,2,2,1,0,0,0,0,0,0,0,2,1,2,0,1,0,2,0,2,0,2,0,2,2,1968,2,2004,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,2,2,2,1,19,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,Mercedes,1923,3,1,0,1,6800,30112,2,0,2,Capitán Sarmiento,1928,3,1,0,2,0,0,0,3,1,1
510,1,2,4,1970,2,2,0,1970,2,1,,2,1,,1,0,1,2,1,1,4,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,1,1971,2,1,,2,1,,1,0,1,2,1,1,4,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,2,1972,2,1,,2,1,,1,0,1,2,1,1,4,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,3,1973,2,1,,2,1,,1,0,1,2,1,1,4,1,2,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,4,1974,2,1,,2,1,,1,0,1,2,1,1,4,1,2,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,5,1975,2,1,,2,1,,1,0,1,2,1,1,4,1,2,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,6,1976,2,1,,2,1,,1,1,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,7,1977,2,1,,2,1,,1,0,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,8,1978,2,1,,2,1,,1,0,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,9,1979,2,1,,2,1,,1,0,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,10,1980,2,1,,2,1,,1,0,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,11,1981,2,1,,2,1,,1,0,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,12,1982,2,1,,2,1,,1,0,1,2,1,1,4,1,3,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,13,1983,2,1,,2,1,,1,0,1,2,1,1,4,1,4,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,14,1984,2,1,,2,1,,1,0,1,2,1,1,4,1,4,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,15,1985,2,1,,2,1,,1,0,1,2,1,1,4,1,4,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,16,1986,2,1,,2,1,,1,0,1,2,1,1,4,1,4,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,17,1987,2,1,,2,1,,1,0,1,2,1,1,4,1,4,2,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,18,1988,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,19,1989,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,20,1990,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,21,1991,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,1,1,1,2,0,1,1,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,22,1992,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,0,2,0,3,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,23,1993,2,1,,2,1,,1,1,3,2,1,1,4,1,0,1,6,1,0,1,1,8502,41112,2,2,2,3,2,1,2,0,1,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,24,1994,2,1,,2,1,,1,0,3,2,1,1,4,1,6,1,6,1,0,1,1,8502,41112,2,2,2,3,2,1,2,0,1,2,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,25,1995,2,1,,2,1,,1,0,3,2,1,1,4,1,6,1,6,1,0,1,1,8502,41112,2,2,2,3,2,1,2,0,1,2,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,26,1996,2,1,,2,1,,1,1,2,2,1,1,4,1,6,1,6,1,0,1,1,8502,41112,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,27,1997,2,1,,2,1,,1,0,2,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,28,1998,2,1,,2,1,,1,0,2,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,29,1999,2,1,,2,1,,1,0,2,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,30,2000,2,1,,2,1,,1,0,2,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,31,2001,2,1,,2,1,,1,1,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,32,2002,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,33,2003,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,0,0,0,0,0,0,0,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,34,2004,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,1,8502,57113,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,35,2005,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,1,8502,57113,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,36,2006,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,1,8502,57113,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,37,2007,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,1,8502,57113,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,38,2008,2,1,,2,1,,1,0,1,2,1,1,4,1,6,1,6,1,0,1,1,8502,57113,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,39,2009,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8502,57113,2,2,2,3,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,40,2010,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,3,4,2,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,41,2011,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,3,4,2,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,42,2012,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,3,4,2,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,43,2013,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,3,4,2,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,44,2014,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,3,4,2,2,1,2,0,1,4,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,45,2015,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,2,4,2,2,1,2,0,1,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,46,2016,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,2,4,2,2,1,2,0,1,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,47,2017,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,40312,2,4,4,2,2,1,2,0,1,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,48,2018,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,5001,2,1,2,2,2,1,2,0,1,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
510,1,2,4,1970,2,2,49,2019,2,1,,2,1,,1,0,1,2,1,1,4,1,0,1,6,1,0,1,1,8600,5001,2,1,2,2,2,1,2,0,1,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,2,0,2,0,2,0,3,3,3,1,99,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,,1945,5,1,0,1,8501,41312,4,0,1,,1947,5,1,0,1,8501,41312,4,2,0,3
